#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
1700016K19Rik	Ate1	10090.ENSMUSP00000063358	10090.ENSMUSP00000033139	0	0	0	0	0	0.051	0	0.487	0.492
Nsfl1c	Ube2j1	10090.ENSMUSP00000086542	10090.ENSMUSP00000118333	0	0	0	0	0.060	0	0	0.390	0.402
Nsfl1c	Ubc	10090.ENSMUSP00000086542	10090.ENSMUSP00000114180	0	0	0	0	0.089	0.425	0	0.065	0.467
Nsfl1c	Ube4a	10090.ENSMUSP00000086542	10090.ENSMUSP00000112632	0	0	0	0	0.057	0.649	0	0.097	0.675
Nsfl1c	Ube4b	10090.ENSMUSP00000086542	10090.ENSMUSP00000099501	0	0	0	0	0.103	0.649	0	0.097	0.690
Nsfl1c	Plaa	10090.ENSMUSP00000086542	10090.ENSMUSP00000102724	0	0	0	0	0.104	0.842	0	0.461	0.917
Nsfl1c	Ubxn8	10090.ENSMUSP00000086542	10090.ENSMUSP00000092992	0	0	0	0	0.051	0.267	0.900	0.263	0.941
Nsfl1c	Ubxn10	10090.ENSMUSP00000086542	10090.ENSMUSP00000101436	0	0	0	0	0	0.942	0	0.236	0.953
Nsfl1c	Ubxn7	10090.ENSMUSP00000086542	10090.ENSMUSP00000110804	0	0	0	0	0	0.946	0	0.552	0.974
Nsfl1c	Ufd1	10090.ENSMUSP00000086542	10090.ENSMUSP00000111241	0	0	0	0	0.121	0.948	0	0.610	0.980
Ntan1	Ube2a	10090.ENSMUSP00000023362	10090.ENSMUSP00000016452	0	0	0	0	0.152	0	0	0.420	0.488
Ntan1	Ubr2	10090.ENSMUSP00000023362	10090.ENSMUSP00000108963	0	0	0	0	0.044	0.093	0	0.652	0.672
Ntan1	Ubr1	10090.ENSMUSP00000023362	10090.ENSMUSP00000028728	0	0	0	0	0.051	0.082	0	0.689	0.706
Nub1	Uchl3	10090.ENSMUSP00000143657	10090.ENSMUSP00000002289	0	0	0	0	0.044	0	0.500	0.078	0.520
Nub1	Psmb4	10090.ENSMUSP00000143657	10090.ENSMUSP00000005923	0	0	0	0	0.069	0.093	0.500	0	0.540
Nub1	Psmd2	10090.ENSMUSP00000143657	10090.ENSMUSP00000007212	0	0	0	0	0.093	0.093	0.500	0.068	0.565
Nub1	Psmb1	10090.ENSMUSP00000143657	10090.ENSMUSP00000014913	0	0	0	0	0.079	0	0.500	0	0.519
Nub1	Psmd3	10090.ENSMUSP00000143657	10090.ENSMUSP00000017365	0	0	0	0	0.063	0	0.500	0.090	0.536
Nub1	Psmd11	10090.ENSMUSP00000143657	10090.ENSMUSP00000017572	0	0	0	0	0.094	0	0.500	0	0.527
Nub1	Psmb6	10090.ENSMUSP00000143657	10090.ENSMUSP00000018430	0	0	0	0	0.058	0	0.500	0	0.508
Nub1	Psmc5	10090.ENSMUSP00000143657	10090.ENSMUSP00000021049	0	0	0	0	0.094	0.066	0.500	0	0.539
Nub1	Psma6	10090.ENSMUSP00000143657	10090.ENSMUSP00000021412	0	0	0	0	0.061	0	0.500	0	0.510
Nub1	Psmc1	10090.ENSMUSP00000143657	10090.ENSMUSP00000021595	0	0	0	0	0.086	0.062	0.500	0.090	0.557
Nub1	Psmd6	10090.ENSMUSP00000143657	10090.ENSMUSP00000022256	0	0	0	0	0.061	0	0.500	0	0.510
Nub1	Psmc6	10090.ENSMUSP00000143657	10090.ENSMUSP00000022380	0	0	0	0	0.061	0	0.500	0.102	0.541
Nub1	Psmb5	10090.ENSMUSP00000143657	10090.ENSMUSP00000022803	0	0	0	0	0.061	0	0.500	0	0.510
Nub1	Psmb8	10090.ENSMUSP00000143657	10090.ENSMUSP00000025196	0	0	0	0	0.060	0	0.500	0.121	0.550
Nub1	Psmd13	10090.ENSMUSP00000143657	10090.ENSMUSP00000026560	0	0	0	0	0.066	0	0.500	0	0.513
Nub1	Psmd1	10090.ENSMUSP00000143657	10090.ENSMUSP00000027432	0	0	0	0	0.079	0	0.500	0	0.519
Nub1	Psmb7	10090.ENSMUSP00000143657	10090.ENSMUSP00000028083	0	0	0	0	0.069	0	0.500	0.052	0.520
Nub1	Psmd14	10090.ENSMUSP00000143657	10090.ENSMUSP00000028278	0	0	0	0	0.066	0	0.500	0	0.513
Nub1	Psma7	10090.ENSMUSP00000143657	10090.ENSMUSP00000029082	0	0	0	0	0.057	0	0.500	0	0.508
Nub1	Psmb2	10090.ENSMUSP00000143657	10090.ENSMUSP00000030642	0	0	0	0	0.061	0	0.500	0	0.510
Nub1	Psmc2	10090.ENSMUSP00000143657	10090.ENSMUSP00000030769	0	0	0	0	0.063	0.062	0.500	0	0.522
Nub1	Psmc4	10090.ENSMUSP00000143657	10090.ENSMUSP00000032824	0	0	0	0	0.063	0	0.500	0.513	0.751
Nub1	Psma1	10090.ENSMUSP00000143657	10090.ENSMUSP00000033008	0	0	0	0	0.061	0	0.500	0	0.510
Nub1	Psmb10	10090.ENSMUSP00000143657	10090.ENSMUSP00000034369	0	0	0	0	0.057	0	0.500	0.179	0.579
Nub1	Psma4	10090.ENSMUSP00000143657	10090.ENSMUSP00000034848	0	0	0	0	0.071	0	0.500	0	0.515
Nub1	Ubd	10090.ENSMUSP00000143657	10090.ENSMUSP00000035808	0	0	0	0	0	0.516	0.500	0.586	0.891
Nub1	Psmf1	10090.ENSMUSP00000143657	10090.ENSMUSP00000041184	0	0	0	0	0.093	0	0.500	0	0.527
Nub1	Psmd7	10090.ENSMUSP00000143657	10090.ENSMUSP00000041968	0	0	0	0	0.081	0	0.500	0	0.520
Nub1	Psma8	10090.ENSMUSP00000143657	10090.ENSMUSP00000042590	0	0	0	0	0	0	0.500	0	0.499
Nub1	Psme4	10090.ENSMUSP00000143657	10090.ENSMUSP00000045460	0	0	0	0	0.050	0	0.500	0	0.504
Nub1	Psmd8	10090.ENSMUSP00000143657	10090.ENSMUSP00000051657	0	0	0	0	0.187	0	0.500	0	0.576
Nub1	Psmc3	10090.ENSMUSP00000143657	10090.ENSMUSP00000071054	0	0	0	0	0.096	0	0.500	0.102	0.558
Nub1	Psmd4	10090.ENSMUSP00000143657	10090.ENSMUSP00000071589	0	0	0	0	0.214	0.413	0.500	0.517	0.873
Nub1	Psma5	10090.ENSMUSP00000143657	10090.ENSMUSP00000088057	0	0	0	0	0.053	0	0.500	0	0.506
Nub1	Psmb3	10090.ENSMUSP00000143657	10090.ENSMUSP00000099436	0	0	0	0	0.061	0	0.500	0	0.510
Nub1	Psma3	10090.ENSMUSP00000143657	10090.ENSMUSP00000125548	0	0	0	0	0.053	0	0.500	0	0.506
Nub1	Psma2	10090.ENSMUSP00000143657	10090.ENSMUSP00000129767	0	0	0	0	0.067	0	0.500	0	0.513
Nub1	Psmb11	10090.ENSMUSP00000143657	10090.ENSMUSP00000132140	0	0	0	0	0	0	0.500	0	0.499
Nub1	Psmb9	10090.ENSMUSP00000143657	10090.ENSMUSP00000133499	0	0	0	0	0.061	0	0.500	0	0.510
Nub1	Ubl7	10090.ENSMUSP00000143657	10090.ENSMUSP00000149748	0	0	0	0	0.097	0.139	0	0.376	0.472
Oma1	Yme1l1	10090.ENSMUSP00000045269	10090.ENSMUSP00000028117	0.042	0	0	0	0.267	0.087	0	0.831	0.877
Oma1	Usp30	10090.ENSMUSP00000045269	10090.ENSMUSP00000031588	0	0	0	0	0.074	0	0	0.384	0.405
Oma1	Zmpste24	10090.ENSMUSP00000045269	10090.ENSMUSP00000053900	0	0	0	0	0.053	0	0	0.519	0.525
Os9	Rnf5	10090.ENSMUSP00000128914	10090.ENSMUSP00000015622	0	0	0	0	0.073	0	0.500	0.448	0.722
Os9	Ubb	10090.ENSMUSP00000128914	10090.ENSMUSP00000019649	0	0	0	0	0.042	0	0.500	0.101	0.531
Os9	Ube2g1	10090.ENSMUSP00000128914	10090.ENSMUSP00000021148	0	0	0	0	0.113	0.088	0	0.319	0.402
Os9	Sel1l	10090.ENSMUSP00000128914	10090.ENSMUSP00000021347	0	0	0	0	0.333	0.766	0.500	0.935	0.994
Os9	Ube2j2	10090.ENSMUSP00000128914	10090.ENSMUSP00000024056	0	0	0	0	0.046	0	0	0.460	0.463
Os9	Ubxn4	10090.ENSMUSP00000128914	10090.ENSMUSP00000027592	0	0	0	0	0.125	0	0	0.389	0.442
Os9	Vcp	10090.ENSMUSP00000128914	10090.ENSMUSP00000030164	0	0	0	0	0.063	0.566	0.500	0.794	0.952
Os9	Stt3b	10090.ENSMUSP00000128914	10090.ENSMUSP00000035010	0	0	0	0	0.071	0	0	0.440	0.458
Os9	Uggt1	10090.ENSMUSP00000128914	10090.ENSMUSP00000037930	0	0	0	0	0.096	0.324	0	0.765	0.844
Os9	Rnf139	10090.ENSMUSP00000128914	10090.ENSMUSP00000046467	0	0	0	0	0.066	0.434	0	0.593	0.766
Os9	Xbp1	10090.ENSMUSP00000128914	10090.ENSMUSP00000054852	0	0	0	0	0.096	0	0	0.403	0.437
Os9	Rnf185	10090.ENSMUSP00000128914	10090.ENSMUSP00000067053	0	0	0	0	0.046	0	0.500	0.260	0.616
Os9	Ubxn8	10090.ENSMUSP00000128914	10090.ENSMUSP00000092992	0	0	0	0	0.048	0.547	0	0.231	0.639
Os9	Rps27a	10090.ENSMUSP00000128914	10090.ENSMUSP00000099909	0	0	0	0	0	0	0.500	0.101	0.531
Os9	Ufd1	10090.ENSMUSP00000128914	10090.ENSMUSP00000111241	0	0	0	0	0	0	0	0.809	0.809
Os9	Sel1l2	10090.ENSMUSP00000128914	10090.ENSMUSP00000113800	0	0	0	0	0	0.561	0	0.394	0.722
Os9	Ubc	10090.ENSMUSP00000128914	10090.ENSMUSP00000114180	0	0	0	0	0.061	0	0.500	0.138	0.560
Os9	Syvn1	10090.ENSMUSP00000128914	10090.ENSMUSP00000114843	0	0	0	0	0.143	0.661	0.500	0.876	0.979
Os9	Ube2j1	10090.ENSMUSP00000128914	10090.ENSMUSP00000118333	0	0	0	0	0.089	0.184	0	0.780	0.822
Os9	Uggt2	10090.ENSMUSP00000128914	10090.ENSMUSP00000121249	0	0	0	0	0	0.121	0	0.787	0.805
Os9	Ube2g2	10090.ENSMUSP00000128914	10090.ENSMUSP00000133515	0	0	0	0	0.061	0.051	0	0.620	0.631
Otud5	Uchl3	10090.ENSMUSP00000111330	10090.ENSMUSP00000002289	0	0	0	0	0	0	0	0.441	0.441
Otud5	Usp19	10090.ENSMUSP00000111330	10090.ENSMUSP00000006854	0	0	0	0	0.086	0.057	0	0.455	0.489
Otud5	Ubb	10090.ENSMUSP00000111330	10090.ENSMUSP00000019649	0	0	0	0	0.060	0.766	0	0.057	0.774
Otud5	Usp25	10090.ENSMUSP00000111330	10090.ENSMUSP00000023580	0	0	0	0	0.079	0.055	0	0.515	0.542
Otud5	Usp49	10090.ENSMUSP00000111330	10090.ENSMUSP00000024779	0	0	0	0	0.050	0	0	0.445	0.450
Otud5	Psmd14	10090.ENSMUSP00000111330	10090.ENSMUSP00000028278	0	0	0	0	0.086	0	0	0.371	0.401
Otud5	Usp50	10090.ENSMUSP00000111330	10090.ENSMUSP00000028842	0	0	0	0	0	0	0	0.408	0.408
Otud5	Usp1	10090.ENSMUSP00000111330	10090.ENSMUSP00000030289	0	0	0	0	0.068	0	0	0.468	0.483
Otud5	Uchl1	10090.ENSMUSP00000111330	10090.ENSMUSP00000031131	0	0	0	0	0	0	0	0.443	0.443
Otud5	Usp18	10090.ENSMUSP00000111330	10090.ENSMUSP00000032198	0	0	0	0	0.064	0.055	0	0.391	0.415
Otud5	Usp11	10090.ENSMUSP00000111330	10090.ENSMUSP00000033383	0	0	0	0	0.047	0.064	0	0.653	0.663
Otud5	Usp4	10090.ENSMUSP00000111330	10090.ENSMUSP00000035237	0	0	0	0	0.122	0.046	0	0.606	0.641
Otud5	Usp38	10090.ENSMUSP00000111330	10090.ENSMUSP00000039943	0	0	0	0	0.132	0	0	0.378	0.437
Otud5	Usp5	10090.ENSMUSP00000111330	10090.ENSMUSP00000041299	0	0	0	0	0.061	0	0	0.451	0.462
Otud5	Usp42	10090.ENSMUSP00000111330	10090.ENSMUSP00000053955	0	0	0	0	0.084	0	0	0.429	0.454
Otud5	Usp48	10090.ENSMUSP00000111330	10090.ENSMUSP00000055016	0	0	0	0	0.158	0.055	0	0.313	0.406
Otud5	Yod1	10090.ENSMUSP00000111330	10090.ENSMUSP00000055318	0	0	0	0	0.073	0	0	0.420	0.439
Otud5	Otud7a	10090.ENSMUSP00000111330	10090.ENSMUSP00000057282	0	0	0	0	0	0.103	0	0.590	0.617
Otud5	Rnf125	10090.ENSMUSP00000111330	10090.ENSMUSP00000058251	0	0	0	0	0	0	0	0.490	0.489
Otud5	Usp13	10090.ENSMUSP00000111330	10090.ENSMUSP00000072155	0	0	0	0	0	0	0	0.448	0.448
Otud5	Usp12	10090.ENSMUSP00000111330	10090.ENSMUSP00000082754	0	0	0	0	0.168	0	0	0.316	0.406
Otud5	Usp9x	10090.ENSMUSP00000111330	10090.ENSMUSP00000086716	0	0	0	0	0.080	0.064	0	0.456	0.491
Otud5	Otud7b	10090.ENSMUSP00000111330	10090.ENSMUSP00000088291	0	0	0	0	0.051	0.097	0	0.671	0.693
Otud5	Usp14	10090.ENSMUSP00000111330	10090.ENSMUSP00000089728	0	0	0	0	0.047	0	0	0.439	0.442
Otud5	Usp24	10090.ENSMUSP00000111330	10090.ENSMUSP00000092538	0	0	0	0	0.109	0.064	0	0.384	0.441
Otud5	Ube2n	10090.ENSMUSP00000111330	10090.ENSMUSP00000096932	0	0	0	0	0.052	0	0	0.393	0.400
Otud5	Rps27a	10090.ENSMUSP00000111330	10090.ENSMUSP00000099909	0	0	0	0	0.044	0.815	0	0.115	0.830
Otud5	Usp20	10090.ENSMUSP00000111330	10090.ENSMUSP00000099913	0	0	0	0	0.048	0.042	0	0.446	0.450
Otud5	Zranb1	10090.ENSMUSP00000111330	10090.ENSMUSP00000101763	0	0	0	0	0.061	0.069	0	0.546	0.568
Otud5	Trim25	10090.ENSMUSP00000111330	10090.ENSMUSP00000103528	0	0	0	0	0.071	0.042	0	0.450	0.467
Otud5	Rbck1	10090.ENSMUSP00000111330	10090.ENSMUSP00000105473	0	0	0	0	0.086	0	0	0.396	0.424
Otud5	Usp8	10090.ENSMUSP00000111330	10090.ENSMUSP00000106046	0	0	0	0	0.086	0	0	0.440	0.467
Otud5	Usp21	10090.ENSMUSP00000111330	10090.ENSMUSP00000106936	0	0	0	0	0.097	0	0	0.397	0.433
Otud5	Usp26	10090.ENSMUSP00000111330	10090.ENSMUSP00000110519	0	0	0	0	0.065	0	0	0.427	0.441
Otud5	Uchl5	10090.ENSMUSP00000111330	10090.ENSMUSP00000140106	0	0	0	0	0	0	0	0.433	0.433
Otud5	Usp29	10090.ENSMUSP00000111330	10090.ENSMUSP00000143769	0	0	0	0	0.065	0	0	0.486	0.499
Otud5	Usp3	10090.ENSMUSP00000111330	10090.ENSMUSP00000122199	0	0	0	0	0.065	0	0	0.520	0.532
Otud5	Usp7	10090.ENSMUSP00000111330	10090.ENSMUSP00000124093	0	0	0	0	0.158	0.055	0	0.468	0.540
Otud5	Usp15	10090.ENSMUSP00000111330	10090.ENSMUSP00000151244	0	0	0	0	0.049	0.046	0	0.540	0.546
Otud5	Usp17le	10090.ENSMUSP00000111330	10090.ENSMUSP00000147776	0	0	0	0	0	0	0	0.571	0.571
Otud5	Uba52	10090.ENSMUSP00000111330	10090.ENSMUSP00000120096	0	0	0	0	0.054	0.578	0	0	0.583
Otud5	Usp47	10090.ENSMUSP00000111330	10090.ENSMUSP00000147619	0	0	0	0	0.053	0	0	0.582	0.588
Otud5	Ubc	10090.ENSMUSP00000111330	10090.ENSMUSP00000114180	0	0	0	0	0.104	0.628	0	0.111	0.677
Otud7a	Ubb	10090.ENSMUSP00000057282	10090.ENSMUSP00000019649	0	0	0	0	0.056	0.417	0.400	0	0.640
Otud7a	Usp51	10090.ENSMUSP00000057282	10090.ENSMUSP00000093427	0	0	0	0	0	0	0	0.442	0.442
Otud7a	Uba52	10090.ENSMUSP00000057282	10090.ENSMUSP00000120096	0	0	0	0	0	0.408	0	0.261	0.543
Otud7a	Ubc	10090.ENSMUSP00000057282	10090.ENSMUSP00000114180	0	0	0	0	0.056	0.417	0.400	0	0.640
Otud7a	Ubxn7	10090.ENSMUSP00000057282	10090.ENSMUSP00000110804	0	0	0	0	0.076	0.709	0	0	0.719
Otud7a	Rps27a	10090.ENSMUSP00000057282	10090.ENSMUSP00000099909	0	0	0	0	0.055	0.550	0.400	0.042	0.722
Otud7b	Uchl3	10090.ENSMUSP00000088291	10090.ENSMUSP00000002289	0	0	0	0	0	0	0	0.522	0.522
Otud7b	Usp19	10090.ENSMUSP00000088291	10090.ENSMUSP00000006854	0	0	0	0	0.053	0	0	0.434	0.441
Otud7b	Ubb	10090.ENSMUSP00000088291	10090.ENSMUSP00000019649	0	0	0	0	0.056	0.766	0.400	0.060	0.858
Otud7b	Tnfaip3	10090.ENSMUSP00000088291	10090.ENSMUSP00000019997	0	0	0	0.636	0	0	0.400	0.174	0.483
Otud7b	Sharpin	10090.ENSMUSP00000088291	10090.ENSMUSP00000023211	0	0	0	0	0	0.070	0.400	0.385	0.626
Otud7b	Usp30	10090.ENSMUSP00000088291	10090.ENSMUSP00000031588	0	0	0	0	0.071	0	0	0.420	0.439
Otud7b	Usp18	10090.ENSMUSP00000088291	10090.ENSMUSP00000032198	0	0	0	0	0	0.051	0	0.414	0.420
Otud7b	Usp11	10090.ENSMUSP00000088291	10090.ENSMUSP00000033383	0	0	0	0	0	0	0	0.493	0.493
Otud7b	Usp2	10090.ENSMUSP00000088291	10090.ENSMUSP00000034508	0	0	0	0	0.045	0	0	0.522	0.524
Otud7b	Usp4	10090.ENSMUSP00000088291	10090.ENSMUSP00000035237	0	0	0	0	0.058	0	0	0.493	0.502
Otud7b	Usp22	10090.ENSMUSP00000088291	10090.ENSMUSP00000041263	0	0	0	0	0	0	0	0.440	0.440
Otud7b	Usp5	10090.ENSMUSP00000088291	10090.ENSMUSP00000041299	0	0	0	0	0	0	0	0.467	0.467
Otud7b	Usp28	10090.ENSMUSP00000088291	10090.ENSMUSP00000047467	0	0	0	0	0	0.051	0	0.425	0.431
Otud7b	Usp13	10090.ENSMUSP00000088291	10090.ENSMUSP00000072155	0	0	0	0	0	0	0	0.401	0.401
Otud7b	Ube2s	10090.ENSMUSP00000088291	10090.ENSMUSP00000078459	0	0	0	0	0	0.096	0	0.431	0.463
Otud7b	Usp12	10090.ENSMUSP00000088291	10090.ENSMUSP00000082754	0	0	0	0	0.058	0	0	0.414	0.424
Otud7b	Usp9x	10090.ENSMUSP00000088291	10090.ENSMUSP00000086716	0	0	0	0	0.050	0.061	0	0.509	0.524
Otud7b	Usp3	10090.ENSMUSP00000088291	10090.ENSMUSP00000122199	0	0	0	0	0.043	0	0	0.406	0.408
Otud7b	Usp29	10090.ENSMUSP00000088291	10090.ENSMUSP00000143769	0	0	0	0	0.045	0	0	0.431	0.433
Otud7b	Ube2n	10090.ENSMUSP00000088291	10090.ENSMUSP00000096932	0	0	0	0	0	0.102	0	0.400	0.438
Otud7b	Usp21	10090.ENSMUSP00000088291	10090.ENSMUSP00000106936	0	0	0	0	0.045	0	0	0.446	0.449
Otud7b	Usp14	10090.ENSMUSP00000088291	10090.ENSMUSP00000089728	0	0	0	0	0	0	0	0.457	0.457
Otud7b	Usp47	10090.ENSMUSP00000088291	10090.ENSMUSP00000147619	0	0	0	0	0.062	0.069	0	0.433	0.462
Otud7b	Usp17le	10090.ENSMUSP00000088291	10090.ENSMUSP00000147776	0	0	0	0	0	0	0	0.472	0.472
Otud7b	Usp8	10090.ENSMUSP00000088291	10090.ENSMUSP00000106046	0	0	0	0	0.060	0	0	0.497	0.508
Otud7b	Usp7	10090.ENSMUSP00000088291	10090.ENSMUSP00000124093	0	0	0	0	0.061	0.051	0	0.494	0.510
Otud7b	Usp20	10090.ENSMUSP00000088291	10090.ENSMUSP00000099913	0	0	0	0	0.057	0	0	0.512	0.521
Otud7b	Zranb1	10090.ENSMUSP00000088291	10090.ENSMUSP00000101763	0	0	0	0.589	0.071	0	0.400	0.299	0.575
Otud7b	Uba52	10090.ENSMUSP00000088291	10090.ENSMUSP00000120096	0	0	0	0	0	0.578	0	0	0.578
Otud7b	Rbck1	10090.ENSMUSP00000088291	10090.ENSMUSP00000105473	0	0	0	0	0	0.070	0.400	0.361	0.612
Otud7b	Usp15	10090.ENSMUSP00000088291	10090.ENSMUSP00000151244	0	0	0	0	0.052	0	0	0.631	0.635
Otud7b	Ubc	10090.ENSMUSP00000088291	10090.ENSMUSP00000114180	0	0	0	0	0.056	0.417	0.400	0.151	0.682
Otud7b	Ubxn7	10090.ENSMUSP00000088291	10090.ENSMUSP00000110804	0	0	0	0	0.104	0.709	0	0	0.728
Otud7b	Rps27a	10090.ENSMUSP00000088291	10090.ENSMUSP00000099909	0	0	0	0	0.055	0.804	0.400	0.114	0.888
Pbk	Uhrf1	10090.ENSMUSP00000022612	10090.ENSMUSP00000001258	0	0	0	0	0.686	0	0	0.229	0.748
Pbk	Ube2c	10090.ENSMUSP00000022612	10090.ENSMUSP00000085581	0	0	0	0	0.860	0.064	0	0.445	0.921
Pcbp2	Rnf5	10090.ENSMUSP00000077509	10090.ENSMUSP00000015622	0	0	0	0	0.047	0	0	0.412	0.415
Pcbp2	Psma7	10090.ENSMUSP00000077509	10090.ENSMUSP00000029082	0	0	0	0	0.171	0	0	0.413	0.493
Pcbp2	Rnf125	10090.ENSMUSP00000077509	10090.ENSMUSP00000058251	0	0	0	0	0	0.083	0	0.410	0.435
Pcbp2	Trim25	10090.ENSMUSP00000077509	10090.ENSMUSP00000103528	0	0	0	0	0.044	0.066	0	0.384	0.401
Pcbp2	Sirt1	10090.ENSMUSP00000077509	10090.ENSMUSP00000112595	0	0	0	0	0.079	0	0	0.530	0.548
Pcnp	Yme1l1	10090.ENSMUSP00000110087	10090.ENSMUSP00000028117	0	0	0	0	0.441	0	0	0	0.441
Pcnp	Ube3c	10090.ENSMUSP00000110087	10090.ENSMUSP00000045998	0	0	0	0	0.053	0	0	0.441	0.448
Pcyox1	Plg	10090.ENSMUSP00000032065	10090.ENSMUSP00000014578	0	0	0	0	0	0	0.720	0	0.720
Pcyox1	Selenos	10090.ENSMUSP00000032065	10090.ENSMUSP00000099301	0	0	0	0	0.052	0	0.720	0	0.723
Pcyox1l	Rad23b	10090.ENSMUSP00000025472	10090.ENSMUSP00000030134	0	0	0	0	0	0	0	0.514	0.514
Pdcd6ip	Snf8	10090.ENSMUSP00000107492	10090.ENSMUSP00000006217	0	0	0	0	0.043	0	0	0.463	0.464
Pdcd6ip	Tsg101	10090.ENSMUSP00000107492	10090.ENSMUSP00000014546	0	0	0	0	0.107	0.754	0	0.994	0.998
Pdcd6ip	Ubb	10090.ENSMUSP00000107492	10090.ENSMUSP00000019649	0	0	0	0	0.093	0.533	0	0.276	0.666
Pdcd6ip	Vps36	10090.ENSMUSP00000107492	10090.ENSMUSP00000033866	0	0	0	0	0.057	0	0	0.445	0.454
Pdcd6ip	Vps4a	10090.ENSMUSP00000107492	10090.ENSMUSP00000034388	0	0	0	0	0.061	0.549	0	0.766	0.892
Pdcd6ip	Usp2	10090.ENSMUSP00000107492	10090.ENSMUSP00000034508	0	0	0	0	0.074	0.221	0	0.255	0.415
Pdcd6ip	Vps37b	10090.ENSMUSP00000107492	10090.ENSMUSP00000047980	0	0	0	0	0	0.049	0	0.443	0.448
Pdcd6ip	Ubap1	10090.ENSMUSP00000107492	10090.ENSMUSP00000072643	0	0	0	0	0.087	0.367	0	0.338	0.584
Pdcd6ip	Vps28	10090.ENSMUSP00000107492	10090.ENSMUSP00000077856	0	0	0	0	0	0.094	0	0.819	0.829
Pdcd6ip	Vps4b	10090.ENSMUSP00000107492	10090.ENSMUSP00000092230	0	0	0	0	0.219	0.549	0	0.797	0.922
Pdcd6ip	Vps37a	10090.ENSMUSP00000107492	10090.ENSMUSP00000096415	0	0	0	0	0.077	0.049	0	0.418	0.444
Pdcd6ip	Rps27a	10090.ENSMUSP00000107492	10090.ENSMUSP00000099909	0	0	0	0	0.059	0.534	0	0.097	0.569
Pdcd6ip	Stam	10090.ENSMUSP00000107492	10090.ENSMUSP00000100025	0	0	0	0	0.077	0.272	0	0.513	0.644
Pdcd6ip	Vps25	10090.ENSMUSP00000107492	10090.ENSMUSP00000102901	0	0	0	0	0.082	0.051	0	0.657	0.675
Pdcd6ip	Usp8	10090.ENSMUSP00000107492	10090.ENSMUSP00000106046	0	0	0	0	0.145	0.221	0	0.293	0.488
Pdcd6ip	Usp21	10090.ENSMUSP00000107492	10090.ENSMUSP00000106936	0	0	0	0	0.074	0.221	0	0.255	0.415
Pdcd6ip	Ubc	10090.ENSMUSP00000107492	10090.ENSMUSP00000114180	0	0	0	0	0.098	0.533	0	0.247	0.655
Peli1	Tollip	10090.ENSMUSP00000099018	10090.ENSMUSP00000001950	0	0	0	0	0.044	0	0	0.691	0.692
Peli1	Ube2n	10090.ENSMUSP00000099018	10090.ENSMUSP00000096932	0	0	0	0	0.048	0.095	0.500	0.566	0.788
Peli1	Rnf41	10090.ENSMUSP00000099018	10090.ENSMUSP00000132751	0	0	0	0	0.049	0.113	0	0.364	0.416
Plaa	Uba1	10090.ENSMUSP00000102724	10090.ENSMUSP00000001989	0	0	0	0	0.365	0.056	0	0.148	0.445
Plaa	Psmd2	10090.ENSMUSP00000102724	10090.ENSMUSP00000007212	0	0	0	0	0.437	0	0	0.155	0.504
Plaa	Ubqln4	10090.ENSMUSP00000102724	10090.ENSMUSP00000008748	0	0	0	0	0.066	0.305	0	0.202	0.437
Plaa	Ubb	10090.ENSMUSP00000102724	10090.ENSMUSP00000019649	0	0	0	0	0	0.766	0	0.314	0.832
Plaa	Ubxn6	10090.ENSMUSP00000102724	10090.ENSMUSP00000019722	0	0	0	0	0.122	0.266	0	0.957	0.970
Plaa	Ubxn2a	10090.ENSMUSP00000102724	10090.ENSMUSP00000020962	0	0	0	0	0.061	0.650	0	0.449	0.803
Plaa	Psmd6	10090.ENSMUSP00000102724	10090.ENSMUSP00000022256	0	0	0	0	0.411	0	0	0	0.411
Plaa	Trip12	10090.ENSMUSP00000102724	10090.ENSMUSP00000027421	0	0	0	0	0.207	0	0	0.582	0.654
Plaa	Psmd1	10090.ENSMUSP00000102724	10090.ENSMUSP00000027432	0	0	0	0	0.491	0	0	0.118	0.532
Plaa	Ubxn4	10090.ENSMUSP00000102724	10090.ENSMUSP00000027592	0	0	0	0	0.174	0	0	0.394	0.479
Plaa	Psmd14	10090.ENSMUSP00000102724	10090.ENSMUSP00000028278	0	0	0	0	0.360	0.093	0	0.062	0.408
Plaa	Ubxn2b	10090.ENSMUSP00000102724	10090.ENSMUSP00000029907	0	0	0	0	0.046	0.783	0	0.405	0.866
Plaa	Rad23b	10090.ENSMUSP00000102724	10090.ENSMUSP00000030134	0	0	0	0	0.287	0.305	0	0.258	0.600
Plaa	Vcp	10090.ENSMUSP00000102724	10090.ENSMUSP00000030164	0	0	0	0	0.125	0.808	0	0.958	0.992
Plaa	Psma4	10090.ENSMUSP00000102724	10090.ENSMUSP00000034848	0	0	0	0	0.293	0.098	0	0.316	0.526
Plaa	Uba6	10090.ENSMUSP00000102724	10090.ENSMUSP00000035328	0	0	0	0	0.344	0.056	0	0.144	0.424
Plaa	Ubd	10090.ENSMUSP00000102724	10090.ENSMUSP00000035808	0	0	0	0	0	0.452	0	0.276	0.586
Plaa	Ubqln1	10090.ENSMUSP00000102724	10090.ENSMUSP00000050191	0	0	0	0	0.218	0.305	0	0.457	0.679
