#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
2610528A11Rik	Gpr15	10090.ENSMUSP00000136426	10090.ENSMUSP00000086731	0	0	0	0	0	0	0	0.792	0.792
Flna	Ptk2	10090.ENSMUSP00000109938	10090.ENSMUSP00000105663	0	0	0	0	0	0	0	0.434	0.434
Flna	Itga6	10090.ENSMUSP00000109938	10090.ENSMUSP00000107729	0	0	0	0	0.119	0.140	0.650	0.214	0.763
Flna	Palld	10090.ENSMUSP00000109938	10090.ENSMUSP00000112442	0	0	0	0	0.119	0.081	0	0.473	0.537
Flna	Itga3	10090.ENSMUSP00000109938	10090.ENSMUSP00000113556	0	0	0	0	0.084	0.140	0.650	0.244	0.763
Flna	Msn	10090.ENSMUSP00000109938	10090.ENSMUSP00000113071	0	0	0	0	0.280	0	0	0.718	0.788
Flna	Itgb4	10090.ENSMUSP00000109938	10090.ENSMUSP00000127604	0	0	0	0	0	0.293	0.650	0.583	0.887
Flna	Iqgap1	10090.ENSMUSP00000109938	10090.ENSMUSP00000128278	0	0	0	0	0.219	0.059	0	0.909	0.927
Flrt3	Rnd1	10090.ENSMUSP00000105684	10090.ENSMUSP00000003451	0	0	0	0	0.054	0.098	0	0.695	0.717
Flrt3	Robo1	10090.ENSMUSP00000105684	10090.ENSMUSP00000023600	0	0	0	0	0.073	0.120	0.500	0.381	0.713
Flrt3	Slit1	10090.ENSMUSP00000105684	10090.ENSMUSP00000025993	0	0	0	0.584	0	0.051	0.500	0.168	0.571
Flrt3	Neo1	10090.ENSMUSP00000105684	10090.ENSMUSP00000063656	0	0	0	0	0.047	0.051	0	0.485	0.493
Flrt3	Ntng1	10090.ENSMUSP00000105684	10090.ENSMUSP00000072397	0	0	0	0	0.048	0.286	0	0.271	0.461
Flrt3	Ntn1	10090.ENSMUSP00000105684	10090.ENSMUSP00000104314	0	0	0	0	0	0.133	0	0.417	0.473
Flt1	Pdgfb	10090.ENSMUSP00000031653	10090.ENSMUSP00000000500	0	0	0	0	0.155	0.276	0.650	0.754	0.940
Flt1	Tgfb1	10090.ENSMUSP00000031653	10090.ENSMUSP00000002678	0	0	0	0	0.059	0.095	0	0.724	0.745
Flt1	Shh	10090.ENSMUSP00000031653	10090.ENSMUSP00000002708	0	0	0	0	0.042	0.043	0	0.398	0.400
Flt1	Kit	10090.ENSMUSP00000031653	10090.ENSMUSP00000005815	0	0	0	0.729	0.107	0.326	0	0.496	0.670
Flt1	Tgfbr1	10090.ENSMUSP00000031653	10090.ENSMUSP00000007757	0	0	0	0	0	0.093	0	0.367	0.401
Flt1	Pten	10090.ENSMUSP00000031653	10090.ENSMUSP00000013807	0	0	0	0	0	0.104	0	0.489	0.523
Flt1	Plg	10090.ENSMUSP00000031653	10090.ENSMUSP00000014578	0	0	0	0	0	0	0	0.573	0.573
Flt1	Plxnd1	10090.ENSMUSP00000031653	10090.ENSMUSP00000015511	0	0	0	0	0.101	0.059	0	0.374	0.424
Flt1	Vtn	10090.ENSMUSP00000031653	10090.ENSMUSP00000017488	0	0	0	0	0.142	0	0	0.367	0.434
Flt1	Mmp9	10090.ENSMUSP00000031653	10090.ENSMUSP00000017881	0	0	0	0	0.065	0	0	0.696	0.704
Flt1	Hif1a	10090.ENSMUSP00000031653	10090.ENSMUSP00000021530	0	0	0	0	0.055	0	0	0.719	0.723
Flt1	Plau	10090.ENSMUSP00000031653	10090.ENSMUSP00000022368	0	0	0	0	0.120	0	0	0.442	0.489
Flt1	Gdnf	10090.ENSMUSP00000031653	10090.ENSMUSP00000022744	0	0	0	0	0	0.259	0	0.249	0.419
Flt1	Tnf	10090.ENSMUSP00000031653	10090.ENSMUSP00000025263	0	0	0	0	0.054	0	0	0.742	0.745
Flt1	Hbegf	10090.ENSMUSP00000031653	10090.ENSMUSP00000025363	0	0	0	0	0.104	0	0	0.537	0.567
Flt1	Lox	10090.ENSMUSP00000031653	10090.ENSMUSP00000025409	0	0	0	0	0.045	0.042	0	0.608	0.610
Flt1	Pdgfrb	10090.ENSMUSP00000031653	10090.ENSMUSP00000025522	0	0	0	0.702	0.097	0.119	0	0.320	0.412
Flt1	Podxl	10090.ENSMUSP00000031653	10090.ENSMUSP00000026698	0	0	0	0	0.217	0.042	0	0.272	0.406
Flt1	Nrp1	10090.ENSMUSP00000031653	10090.ENSMUSP00000026917	0	0	0	0	0.103	0.580	0	0.994	0.997
Flt1	Sox17	10090.ENSMUSP00000031653	10090.ENSMUSP00000027035	0	0	0	0	0.384	0	0	0.256	0.523
Flt1	Sele	10090.ENSMUSP00000031653	10090.ENSMUSP00000027874	0	0	0	0	0.054	0	0	0.490	0.496
Flt1	Notch1	10090.ENSMUSP00000031653	10090.ENSMUSP00000028288	0	0	0	0	0.057	0.042	0	0.533	0.541
Flt1	Mdk	10090.ENSMUSP00000031653	10090.ENSMUSP00000028672	0	0	0	0	0	0	0	0.578	0.578
Flt1	Il1b	10090.ENSMUSP00000031653	10090.ENSMUSP00000028881	0	0	0	0	0.063	0	0	0.552	0.562
Flt1	Pik3ca	10090.ENSMUSP00000031653	10090.ENSMUSP00000029201	0	0	0	0	0	0.097	0.650	0.426	0.802
Flt1	Pdpn	10090.ENSMUSP00000031653	10090.ENSMUSP00000030317	0	0	0	0	0.065	0	0	0.410	0.424
Flt1	Pik3r3	10090.ENSMUSP00000031653	10090.ENSMUSP00000030464	0	0	0	0	0	0.274	0.650	0.106	0.753
Flt1	Sema3a	10090.ENSMUSP00000031653	10090.ENSMUSP00000030714	0	0	0	0	0.061	0	0	0.670	0.676
Flt1	Nos3	10090.ENSMUSP00000031653	10090.ENSMUSP00000030834	0	0	0	0	0.172	0	0	0.318	0.412
Flt1	Mmp14	10090.ENSMUSP00000031653	10090.ENSMUSP00000087119	0	0	0	0	0	0	0	0.418	0.418
Flt1	Scarb1	10090.ENSMUSP00000031653	10090.ENSMUSP00000083242	0	0	0	0	0.079	0.103	0	0.357	0.423
Flt1	Sox18	10090.ENSMUSP00000031653	10090.ENSMUSP00000062759	0	0	0	0	0.217	0	0	0.300	0.429
Flt1	Vav3	10090.ENSMUSP00000031653	10090.ENSMUSP00000036270	0	0	0	0	0	0.119	0	0.383	0.433
Flt1	Tgfb2	10090.ENSMUSP00000031653	10090.ENSMUSP00000142149	0	0	0	0	0.073	0.095	0	0.381	0.436
Flt1	Snai1	10090.ENSMUSP00000031653	10090.ENSMUSP00000050581	0	0	0	0	0.080	0	0	0.413	0.437
Flt1	P2ry12	10090.ENSMUSP00000031653	10090.ENSMUSP00000143036	0	0	0	0	0.054	0	0	0.430	0.438
Flt1	Spp1	10090.ENSMUSP00000031653	10090.ENSMUSP00000084043	0	0	0	0	0.058	0	0	0.431	0.441
Flt1	Syk	10090.ENSMUSP00000031653	10090.ENSMUSP00000113852	0	0	0	0.607	0.051	0.082	0	0.414	0.444
Flt1	Fyn	10090.ENSMUSP00000031653	10090.ENSMUSP00000097547	0	0	0	0.654	0.053	0.101	0	0.427	0.469
Flt1	Psen1	10090.ENSMUSP00000031653	10090.ENSMUSP00000098786	0	0	0	0	0	0	0	0.493	0.493
Flt1	Mmp2	10090.ENSMUSP00000031653	10090.ENSMUSP00000034187	0	0	0	0	0.047	0	0	0.491	0.494
Flt1	Pik3cg	10090.ENSMUSP00000031653	10090.ENSMUSP00000062864	0	0	0	0	0	0.333	0	0.275	0.496
Flt1	Ifng	10090.ENSMUSP00000031653	10090.ENSMUSP00000063800	0	0	0	0	0.076	0	0	0.490	0.509
Flt1	Mmrn2	10090.ENSMUSP00000031653	10090.ENSMUSP00000107539	0	0	0	0	0.189	0.329	0	0.172	0.510
Flt1	Ptprc	10090.ENSMUSP00000031653	10090.ENSMUSP00000138350	0	0	0	0	0.080	0.079	0	0.491	0.531
Flt1	Met	10090.ENSMUSP00000031653	10090.ENSMUSP00000111103	0	0	0	0.572	0.046	0.072	0	0.546	0.562
Flt1	Foxc1	10090.ENSMUSP00000031653	10090.ENSMUSP00000052196	0	0	0	0	0.062	0.067	0	0.545	0.568
Flt1	Sema3e	10090.ENSMUSP00000031653	10090.ENSMUSP00000073612	0	0	0	0	0.045	0	0	0.572	0.573
Flt1	Thbs1	10090.ENSMUSP00000031653	10090.ENSMUSP00000044903	0	0	0	0	0.092	0.042	0	0.556	0.581
Flt1	Icam1	10090.ENSMUSP00000031653	10090.ENSMUSP00000083587	0	0	0	0	0.081	0	0	0.571	0.589
Flt1	Plcg1	10090.ENSMUSP00000031653	10090.ENSMUSP00000099404	0	0	0	0	0	0.432	0	0.311	0.592
Flt1	Hsp90aa1	10090.ENSMUSP00000031653	10090.ENSMUSP00000091921	0	0	0	0	0	0.086	0	0.574	0.593
Flt1	Fn1	10090.ENSMUSP00000031653	10090.ENSMUSP00000054499	0	0	0	0	0.049	0	0	0.611	0.614
Flt1	Plxna1	10090.ENSMUSP00000031653	10090.ENSMUSP00000131840	0	0	0	0	0.059	0.059	0	0.602	0.616
Flt1	Ptpn11	10090.ENSMUSP00000031653	10090.ENSMUSP00000058757	0	0	0	0	0.064	0.220	0	0.521	0.620
Flt1	Itgam	10090.ENSMUSP00000031653	10090.ENSMUSP00000068468	0	0	0	0	0	0	0	0.685	0.685
Flt1	Nck1	10090.ENSMUSP00000031653	10090.ENSMUSP00000112221	0	0	0	0	0.043	0.110	0	0.680	0.703
Flt1	Ptprb	10090.ENSMUSP00000031653	10090.ENSMUSP00000089805	0	0	0	0	0.529	0.096	0	0.382	0.714
Flt1	Irs1	10090.ENSMUSP00000031653	10090.ENSMUSP00000063795	0	0	0	0	0	0.042	0.650	0.227	0.718
Flt1	Pik3cd	10090.ENSMUSP00000031653	10090.ENSMUSP00000101315	0	0	0	0	0	0.097	0.650	0.201	0.725
Flt1	Pik3cb	10090.ENSMUSP00000031653	10090.ENSMUSP00000035037	0	0	0	0	0.041	0.097	0.650	0.340	0.773
Flt1	Pecam1	10090.ENSMUSP00000031653	10090.ENSMUSP00000102408	0	0	0	0	0.138	0.069	0	0.758	0.789
Flt1	Pik3r1	10090.ENSMUSP00000031653	10090.ENSMUSP00000056774	0	0	0	0	0	0.274	0.650	0.260	0.795
Flt1	Hgf	10090.ENSMUSP00000031653	10090.ENSMUSP00000143424	0	0	0	0	0	0.042	0.650	0.636	0.867
Flt1	Kitl	10090.ENSMUSP00000031653	10090.ENSMUSP00000100920	0	0	0	0	0.079	0.080	0.650	0.648	0.881
Flt1	Itgb1	10090.ENSMUSP00000031653	10090.ENSMUSP00000087457	0	0	0	0	0.077	0.067	0	0.915	0.920
Flt1	Ptk2	10090.ENSMUSP00000031653	10090.ENSMUSP00000105663	0	0	0	0.582	0.106	0.116	0.900	0.204	0.928
Flt1	Kdr	10090.ENSMUSP00000031653	10090.ENSMUSP00000109144	0	0	0.071	0.896	0.263	0.168	0	0.984	0.989
Flt1	Nrp2	10090.ENSMUSP00000031653	10090.ENSMUSP00000109794	0	0	0	0	0.047	0	0.700	0.983	0.994
Flt1	Vegfa	10090.ENSMUSP00000031653	10090.ENSMUSP00000115883	0	0	0	0	0.093	0.292	0.650	0.997	0.999
Fmnl1	Rhoc	10090.ENSMUSP00000046296	10090.ENSMUSP00000002303	0	0	0	0	0.077	0.238	0	0.242	0.421
Fmnl1	Rhoa	10090.ENSMUSP00000046296	10090.ENSMUSP00000007959	0	0	0	0	0.077	0.238	0	0.622	0.711
Fmnl1	Rhof	10090.ENSMUSP00000046296	10090.ENSMUSP00000140177	0	0	0	0	0.119	0.238	0	0.182	0.403
Fmnl1	Fmnl2	10090.ENSMUSP00000046296	10090.ENSMUSP00000047260	0	0	0.063	0.953	0	0.319	0	0.145	0.407
Fmnl1	Src	10090.ENSMUSP00000046296	10090.ENSMUSP00000090237	0	0	0	0	0.051	0.061	0	0.422	0.441
Fmnl1	Fmnl3	10090.ENSMUSP00000046296	10090.ENSMUSP00000085566	0	0	0.064	0.951	0.042	0.438	0	0.148	0.513
Fmnl1	Prpf40a	10090.ENSMUSP00000046296	10090.ENSMUSP00000075655	0	0	0	0	0	0.079	0	0.515	0.534
Fmnl1	Rac1	10090.ENSMUSP00000046296	10090.ENSMUSP00000098058	0	0	0	0	0.077	0.306	0.700	0.258	0.838
Fmnl1	Srgap2	10090.ENSMUSP00000046296	10090.ENSMUSP00000095195	0	0	0	0	0.055	0.093	0.500	0.730	0.868
Fmnl2	Rhoc	10090.ENSMUSP00000047260	10090.ENSMUSP00000002303	0	0	0	0	0.087	0.238	0.700	0.893	0.974
Fmnl2	Rhoa	10090.ENSMUSP00000047260	10090.ENSMUSP00000007959	0	0	0	0	0.077	0.238	0	0.344	0.498
Fmnl2	Rhod	10090.ENSMUSP00000047260	10090.ENSMUSP00000036031	0	0	0	0	0.077	0.238	0	0.242	0.421
Fmnl2	Rhof	10090.ENSMUSP00000047260	10090.ENSMUSP00000140177	0	0	0	0	0.077	0.238	0	0.227	0.409
Fmnl2	Src	10090.ENSMUSP00000047260	10090.ENSMUSP00000090237	0	0	0	0	0.055	0.061	0	0.402	0.424
Fmnl2	Fmnl3	10090.ENSMUSP00000047260	10090.ENSMUSP00000085566	0	0	0.054	0.973	0	0.421	0	0.061	0.440
Fmnl2	Rac1	10090.ENSMUSP00000047260	10090.ENSMUSP00000098058	0	0	0	0	0.077	0.306	0	0.219	0.456
Fmnl2	Rhob	10090.ENSMUSP00000047260	10090.ENSMUSP00000067013	0	0	0	0	0.089	0.238	0	0.282	0.458
Fmnl2	Srgap2	10090.ENSMUSP00000047260	10090.ENSMUSP00000095195	0	0	0	0	0.062	0.062	0	0.463	0.487
Fmnl2	Iqgap1	10090.ENSMUSP00000047260	10090.ENSMUSP00000128278	0	0	0	0	0	0.064	0.400	0.239	0.535
Fmnl2	Prpf40a	10090.ENSMUSP00000047260	10090.ENSMUSP00000075655	0	0	0	0	0.046	0.085	0	0.517	0.541
Fmnl3	Jup	10090.ENSMUSP00000085566	10090.ENSMUSP00000001592	0	0	0	0	0	0	0.400	0.042	0.400
Fmnl3	Rhoc	10090.ENSMUSP00000085566	10090.ENSMUSP00000002303	0	0	0	0	0.104	0.238	0.700	0.707	0.932
Fmnl3	Rhoa	10090.ENSMUSP00000085566	10090.ENSMUSP00000007959	0	0	0	0	0.077	0.238	0.400	0.404	0.714
Fmnl3	Rhod	10090.ENSMUSP00000085566	10090.ENSMUSP00000036031	0	0	0	0	0.096	0.238	0	0.389	0.542
Fmnl3	Pkn2	10090.ENSMUSP00000085566	10090.ENSMUSP00000039566	0	0	0	0	0.042	0	0.400	0	0.400
Fmnl3	Pkn3	10090.ENSMUSP00000085566	10090.ENSMUSP00000041025	0	0	0	0	0.071	0	0.400	0	0.418
Fmnl3	Rhob	10090.ENSMUSP00000085566	10090.ENSMUSP00000067013	0	0	0	0	0.081	0.238	0	0.387	0.534
Fmnl3	Rock1	10090.ENSMUSP00000085566	10090.ENSMUSP00000069549	0	0	0	0	0	0.061	0.400	0.260	0.546
Fmnl3	Prpf40a	10090.ENSMUSP00000085566	10090.ENSMUSP00000075655	0	0	0	0	0	0.095	0	0.517	0.545
Fmnl3	Pkn1	10090.ENSMUSP00000085566	10090.ENSMUSP00000116235	0	0	0	0	0.052	0	0.400	0	0.406
Fmnl3	Srgap2	10090.ENSMUSP00000085566	10090.ENSMUSP00000095195	0	0	0	0	0.074	0.062	0	0.370	0.406
Fmnl3	Rhof	10090.ENSMUSP00000085566	10090.ENSMUSP00000140177	0	0	0	0	0.077	0.238	0	0.302	0.466
Fmnl3	Rac1	10090.ENSMUSP00000085566	10090.ENSMUSP00000098058	0	0	0	0	0.077	0.306	0	0.267	0.490
Fmnl3	Iqgap1	10090.ENSMUSP00000085566	10090.ENSMUSP00000128278	0	0	0	0	0.079	0.064	0.400	0.238	0.553
Fmnl3	Myo9b	10090.ENSMUSP00000085566	10090.ENSMUSP00000129220	0	0	0	0	0.122	0	0.400	0.278	0.587
Fn1	Itgb2l	10090.ENSMUSP00000054499	10090.ENSMUSP00000000161	0	0	0	0	0	0.444	0.650	0.387	0.870
Fn1	Itgb2	10090.ENSMUSP00000054499	10090.ENSMUSP00000000299	0	0	0	0	0.057	0.444	0.650	0.825	0.963
Fn1	Pdgfb	10090.ENSMUSP00000054499	10090.ENSMUSP00000000500	0	0	0	0	0	0	0	0.503	0.503
Fn1	Itgb7	10090.ENSMUSP00000054499	10090.ENSMUSP00000001327	0	0	0	0	0	0.444	0.900	0.740	0.984
Fn1	Jup	10090.ENSMUSP00000054499	10090.ENSMUSP00000001592	0	0	0	0	0.048	0.064	0	0.553	0.566
Fn1	Rhoc	10090.ENSMUSP00000054499	10090.ENSMUSP00000002303	0	0	0	0	0.116	0	0	0.378	0.426
Fn1	Tgfb1	10090.ENSMUSP00000054499	10090.ENSMUSP00000002678	0	0	0	0	0.042	0.052	0	0.900	0.901
Fn1	Shh	10090.ENSMUSP00000054499	10090.ENSMUSP00000002708	0	0	0	0	0	0	0	0.621	0.621
Fn1	Lamb1	10090.ENSMUSP00000054499	10090.ENSMUSP00000002979	0	0	0	0	0.165	0	0	0.480	0.548
Fn1	Map2k1	10090.ENSMUSP00000054499	10090.ENSMUSP00000005066	0	0	0	0	0.085	0.060	0.500	0.461	0.737
Fn1	Kit	10090.ENSMUSP00000054499	10090.ENSMUSP00000005815	0	0	0	0	0	0	0	0.798	0.798
Fn1	Mmp12	10090.ENSMUSP00000054499	10090.ENSMUSP00000005950	0	0	0	0	0.062	0.061	0	0.620	0.636
Fn1	Tgfbr1	10090.ENSMUSP00000054499	10090.ENSMUSP00000007757	0	0	0	0	0.065	0.051	0	0.607	0.620
Fn1	Rhoa	10090.ENSMUSP00000054499	10090.ENSMUSP00000007959	0	0	0	0	0.073	0	0	0.708	0.718
Fn1	Pten	10090.ENSMUSP00000054499	10090.ENSMUSP00000013807	0	0	0	0	0.057	0	0	0.606	0.612
Fn1	Plg	10090.ENSMUSP00000054499	10090.ENSMUSP00000014578	0	0	0	0	0.062	0.123	0	0.962	0.966
Fn1	Srf	10090.ENSMUSP00000054499	10090.ENSMUSP00000015749	0	0	0	0	0	0	0	0.431	0.431
Fn1	Lama5	10090.ENSMUSP00000054499	10090.ENSMUSP00000015791	0	0	0	0	0.079	0	0	0.633	0.647
Fn1	Myh9	10090.ENSMUSP00000054499	10090.ENSMUSP00000016771	0	0	0	0	0.084	0	0	0.479	0.503
Fn1	Sdc4	10090.ENSMUSP00000054499	10090.ENSMUSP00000017153	0	0	0	0	0.067	0	0.900	0.992	0.999
Fn1	Vtn	10090.ENSMUSP00000054499	10090.ENSMUSP00000017488	0	0	0	0	0.054	0	0	0.998	0.998
Fn1	Mmp9	10090.ENSMUSP00000054499	10090.ENSMUSP00000017881	0	0	0	0.600	0.060	0.102	0	0.480	0.523
Fn1	Madcam1	10090.ENSMUSP00000054499	10090.ENSMUSP00000020554	0	0	0	0	0	0	0	0.591	0.591
Fn1	Sdc1	10090.ENSMUSP00000054499	10090.ENSMUSP00000020911	0	0	0	0	0.120	0.051	0.900	0.986	0.998
Fn1	Itgb3	10090.ENSMUSP00000054499	10090.ENSMUSP00000021028	0	0	0	0	0.044	0.831	0.900	0.991	0.999
Fn1	Hif1a	10090.ENSMUSP00000054499	10090.ENSMUSP00000021530	0	0	0	0	0.059	0.061	0	0.662	0.676
Fn1	Thbs4	10090.ENSMUSP00000054499	10090.ENSMUSP00000022213	0	0	0	0	0.047	0.075	0	0.434	0.457
Fn1	Plau	10090.ENSMUSP00000054499	10090.ENSMUSP00000022368	0	0	0	0	0.053	0.082	0	0.783	0.795
Fn1	Mapk8	10090.ENSMUSP00000054499	10090.ENSMUSP00000022504	0	0	0	0	0	0	0	0.437	0.437
Fn1	Tnfsf11	10090.ENSMUSP00000054499	10090.ENSMUSP00000022592	0	0	0	0	0.058	0	0	0.457	0.466
Fn1	Ptk2b	10090.ENSMUSP00000054499	10090.ENSMUSP00000022622	0	0	0	0	0.050	0	0	0.492	0.497
Fn1	Loxl2	10090.ENSMUSP00000054499	10090.ENSMUSP00000022660	0	0	0	0	0.093	0	0	0.524	0.549
Fn1	Gdnf	10090.ENSMUSP00000054499	10090.ENSMUSP00000022744	0	0	0	0	0.064	0	0	0.510	0.521
Fn1	Sdc2	10090.ENSMUSP00000054499	10090.ENSMUSP00000022871	0	0	0	0	0.131	0	0.900	0.375	0.940
Fn1	Itga5	10090.ENSMUSP00000054499	10090.ENSMUSP00000023128	0	0	0	0	0.132	0.891	0.900	0.995	0.999
Fn1	Snai2	10090.ENSMUSP00000054499	10090.ENSMUSP00000023356	0	0	0	0	0.126	0	0	0.745	0.767
Fn1	Tnf	10090.ENSMUSP00000054499	10090.ENSMUSP00000025263	0	0	0	0	0.055	0	0	0.976	0.976
Fn1	Hbegf	10090.ENSMUSP00000054499	10090.ENSMUSP00000025363	0	0	0	0	0	0.052	0	0.432	0.438
Fn1	Lox	10090.ENSMUSP00000054499	10090.ENSMUSP00000025409	0	0	0	0	0.183	0.244	0	0.770	0.845
Fn1	Pdgfrb	10090.ENSMUSP00000054499	10090.ENSMUSP00000025522	0	0	0	0	0.087	0	0	0.666	0.682
Fn1	Itgb8	10090.ENSMUSP00000054499	10090.ENSMUSP00000026360	0	0	0	0	0	0.088	0.900	0.336	0.934
Fn1	Nrp1	10090.ENSMUSP00000054499	10090.ENSMUSP00000026917	0	0	0.270	0	0.105	0	0	0.490	0.637
Fn1	Il17a	10090.ENSMUSP00000054499	10090.ENSMUSP00000027061	0	0	0	0	0.069	0	0	0.527	0.540
Fn1	Lamc1	10090.ENSMUSP00000054499	10090.ENSMUSP00000027752	0	0	0	0	0.131	0	0	0.654	0.686
Fn1	Sell	10090.ENSMUSP00000054499	10090.ENSMUSP00000027871	0	0	0	0	0	0.059	0	0.435	0.445
Fn1	Sele	10090.ENSMUSP00000054499	10090.ENSMUSP00000027874	0	0	0	0	0	0.059	0	0.743	0.747
Fn1	Notch1	10090.ENSMUSP00000054499	10090.ENSMUSP00000028288	0	0	0	0	0.060	0	0	0.516	0.525
Fn1	Itgav	10090.ENSMUSP00000054499	10090.ENSMUSP00000028499	0	0	0	0	0.057	0.823	0.900	0.994	0.999
Fn1	Mdk	10090.ENSMUSP00000054499	10090.ENSMUSP00000028672	0	0	0	0	0	0	0	0.643	0.643
Fn1	Tyro3	10090.ENSMUSP00000054499	10090.ENSMUSP00000028763	0	0	0	0	0	0.051	0	0.431	0.436
Fn1	Il1b	10090.ENSMUSP00000054499	10090.ENSMUSP00000028881	0	0	0	0	0.061	0	0	0.822	0.826
Fn1	Vcam1	10090.ENSMUSP00000054499	10090.ENSMUSP00000029574	0	0	0	0	0.047	0	0	0.977	0.977
Fn1	Lef1	10090.ENSMUSP00000054499	10090.ENSMUSP00000029611	0	0	0	0	0.047	0.050	0	0.452	0.460
Fn1	Tlr2	10090.ENSMUSP00000054499	10090.ENSMUSP00000029623	0	0	0	0	0.057	0	0	0.919	0.920
Fn1	Pdpn	10090.ENSMUSP00000054499	10090.ENSMUSP00000030317	0	0	0	0	0.070	0	0	0.519	0.533
Fn1	Sema3a	10090.ENSMUSP00000054499	10090.ENSMUSP00000030714	0	0	0	0	0.059	0	0	0.406	0.417
Fn1	Pf4	10090.ENSMUSP00000054499	10090.ENSMUSP00000031320	0	0	0	0	0.058	0	0	0.789	0.792
Fn1	Fscn1	10090.ENSMUSP00000054499	10090.ENSMUSP00000031565	0	0	0	0	0.067	0	0	0.459	0.473
Fn1	Wnt7a	10090.ENSMUSP00000054499	10090.ENSMUSP00000032180	0	0	0	0	0.049	0	0	0.694	0.696
Fn1	Parva	10090.ENSMUSP00000054499	10090.ENSMUSP00000033030	0	0	0	0	0.086	0	0	0.413	0.440
Fn1	Ilk	10090.ENSMUSP00000054499	10090.ENSMUSP00000033182	0	0	0	0	0.057	0	0	0.697	0.702
Fn1	Gas6	10090.ENSMUSP00000054499	10090.ENSMUSP00000033828	0	0	0.237	0	0.043	0	0	0.475	0.583
Fn1	Plat	10090.ENSMUSP00000054499	10090.ENSMUSP00000033941	0	0	0	0	0.055	0.093	0	0.648	0.672
Fn1	Mmp2	10090.ENSMUSP00000054499	10090.ENSMUSP00000034187	0	0	0.104	0.618	0.170	0.078	0	0.543	0.645
Fn1	Itga11	10090.ENSMUSP00000054499	10090.ENSMUSP00000034774	0	0	0	0	0.057	0.079	0.650	0.603	0.863
Fn1	Vhl	10090.ENSMUSP00000054499	10090.ENSMUSP00000039418	0	0	0	0	0	0.477	0	0.307	0.622
Fn1	Twist1	10090.ENSMUSP00000054499	10090.ENSMUSP00000040089	0	0	0	0	0.127	0.049	0	0.673	0.704
Fn1	Itga9	10090.ENSMUSP00000054499	10090.ENSMUSP00000044227	0	0	0	0	0.045	0.274	0.650	0.706	0.919
Fn1	Thbs1	10090.ENSMUSP00000054499	10090.ENSMUSP00000044903	0	0	0	0	0.180	0.137	0.720	0.994	0.998
Fn1	Spn	10090.ENSMUSP00000054499	10090.ENSMUSP00000049534	0	0	0	0	0	0	0	0.552	0.552
Fn1	Snai1	10090.ENSMUSP00000054499	10090.ENSMUSP00000050581	0	0	0	0	0.107	0	0	0.798	0.812
Fn1	Itga2	10090.ENSMUSP00000054499	10090.ENSMUSP00000053891	0	0	0	0	0	0.079	0.650	0.916	0.970
Fn1	Pax6	10090.ENSMUSP00000054499	10090.ENSMUSP00000087870	0	0	0	0	0.049	0	0	0.398	0.403
Fn1	Myh10	10090.ENSMUSP00000054499	10090.ENSMUSP00000099671	0	0	0	0	0.057	0	0	0.395	0.405
Fn1	Prkca	10090.ENSMUSP00000054499	10090.ENSMUSP00000062392	0	0	0	0	0.051	0.042	0	0.398	0.405
Fn1	Itgbl1	10090.ENSMUSP00000054499	10090.ENSMUSP00000059019	0	0	0	0	0	0.277	0	0.212	0.406
Fn1	Plec	10090.ENSMUSP00000054499	10090.ENSMUSP00000073124	0	0	0	0	0.068	0	0	0.394	0.411
Fn1	Rps6kb1	10090.ENSMUSP00000054499	10090.ENSMUSP00000119715	0	0	0	0	0.065	0	0	0.412	0.426
Fn1	Fstl1	10090.ENSMUSP00000054499	10090.ENSMUSP00000110411	0	0	0	0	0.216	0	0	0.299	0.427
Fn1	Lamb3	10090.ENSMUSP00000054499	10090.ENSMUSP00000142053	0	0	0	0	0.092	0	0	0.399	0.431
Fn1	Wt1	10090.ENSMUSP00000054499	10090.ENSMUSP00000117891	0	0	0	0	0.053	0	0	0.432	0.439
Fn1	Palld	10090.ENSMUSP00000054499	10090.ENSMUSP00000112442	0	0	0	0	0.093	0	0	0.422	0.453
Fn1	Lep	10090.ENSMUSP00000054499	10090.ENSMUSP00000067046	0	0	0	0	0	0	0	0.458	0.457
Fn1	Ppia	10090.ENSMUSP00000054499	10090.ENSMUSP00000117987	0	0	0	0	0.047	0	0	0.466	0.470
Fn1	Hsp90aa1	10090.ENSMUSP00000054499	10090.ENSMUSP00000091921	0	0	0	0	0.048	0.041	0	0.468	0.471
Fn1	Rock1	10090.ENSMUSP00000054499	10090.ENSMUSP00000069549	0	0	0	0	0.048	0.051	0	0.479	0.488
Fn1	Nr4a1	10090.ENSMUSP00000054499	10090.ENSMUSP00000155225	0	0	0	0	0	0	0	0.497	0.497
Fn1	Mdga1	10090.ENSMUSP00000054499	10090.ENSMUSP00000073246	0	0	0.321	0	0	0.092	0	0.257	0.502
Fn1	Wnt5a	10090.ENSMUSP00000054499	10090.ENSMUSP00000064878	0	0	0	0	0.081	0	0	0.489	0.511
Fn1	Hmgb1	10090.ENSMUSP00000054499	10090.ENSMUSP00000082682	0	0	0	0	0.046	0	0	0.510	0.512
Fn1	Ptn	10090.ENSMUSP00000054499	10090.ENSMUSP00000099073	0	0	0	0	0.044	0	0	0.511	0.512
